horizon_min,model_id,algo,automl_rank,tau,base_side,n,coverage,wins,win_rate,base_wins,selected_baseline_win_rate,directional_edge,n_long,long_win_rate,n_short,short_win_rate,tie_rate,mean_confidence
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_3,DeepLearning,20,0.025,1,3295,0.819651741293532,1543,0.468285280728376,1570,0.476479514415782,-0.00819423368740518,2262,0.473916887709991,1033,0.45595353339787,0.0555386949924128,0.104417837435374
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_3,DeepLearning,20,0.05,1,2624,0.65273631840796,1230,0.46875,1263,0.481326219512195,-0.0125762195121951,1906,0.475865687303253,718,0.449860724233983,0.0495426829268293,0.121573713508882
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_3,DeepLearning,20,0.075,1,1998,0.497014925373134,933,0.466966966966967,951,0.475975975975976,-0.00900900900900897,1553,0.471989697359949,445,0.449438202247191,0.0500500500500501,0.140111344404806
7,GBM_grid_1_AutoML_5_20260923_183457_model_1,GBM,21,0,1,4020,1,1862,0.46318407960199,1899,0.472388059701493,-0.00920398009950252,2321,0.464454976303318,1699,0.461447910535609,0.0582089552238806,0.0912386413613374
7,GBM_grid_1_AutoML_5_20260923_183457_model_1,GBM,21,0.025,1,3302,0.821393034825871,1516,0.459115687462144,1558,0.47183525136281,-0.0127195639006663,1952,0.458504098360656,1350,0.46,0.0566323440339188,0.108361010536766
7,GBM_grid_1_AutoML_5_20260923_183457_model_1,GBM,21,0.05,1,2651,0.659452736318408,1221,0.460580912863071,1247,0.470388532629197,-0.00980761976612604,1603,0.457891453524641,1048,0.46469465648855,0.0562052055827989,0.125973257358121
7,GBM_grid_1_AutoML_5_20260923_183457_model_1,GBM,21,0.075,1,2064,0.513432835820896,942,0.456395348837209,956,0.463178294573643,-0.00678294573643412,1276,0.45141065830721,788,0.464467005076142,0.0591085271317829,0.144090707640912
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_1,DeepLearning,22,0,1,4020,1,1903,0.473383084577114,1899,0.472388059701493,0.000995024875621864,1906,0.480587618048269,2114,0.466887417218543,0.0582089552238806,0.0710966666713027
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_1,DeepLearning,22,0.025,1,2495,0.620646766169154,1201,0.481362725450902,1195,0.478957915831663,0.0024048096192385,1145,0.493449781659389,1350,0.471111111111111,0.0480961923847695,0.108095982655071
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_1,DeepLearning,22,0.05,1,1670,0.415422885572139,820,0.491017964071856,794,0.475449101796407,0.0155688622754491,856,0.490654205607477,814,0.491400491400491,0.0389221556886228,0.143479793255816
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_1,DeepLearning,22,0.075,1,1172,0.291542288557214,567,0.483788395904437,569,0.485494880546075,-0.00170648464163825,657,0.490106544901065,515,0.475728155339806,0.0358361774744027,0.178347682399441
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_2,DeepLearning,23,0,1,4020,1,1928,0.479601990049751,1899,0.472388059701493,0.00721393034825868,2810,0.479359430604982,1210,0.480165289256198,0.0582089552238806,0.101992284780328
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_2,DeepLearning,23,0.025,1,3258,0.81044776119403,1565,0.480356046654389,1544,0.473910374462861,0.00644567219152853,2336,0.479880136986301,922,0.481561822125813,0.0564763658686311,0.122792339516991
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_2,DeepLearning,23,0.05,1,2546,0.633333333333333,1225,0.48114689709348,1224,0.480754124116261,0.00039277297721918,1855,0.48355795148248,691,0.474674384949349,0.0526315789473684,0.146743881112849
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_2,DeepLearning,23,0.075,1,1952,0.485572139303483,951,0.48719262295082,955,0.489241803278689,-0.00204918032786888,1431,0.491963661774983,521,0.474088291746641,0.0496926229508197,0.172697110133608
7,GBM_grid_1_AutoML_5_20260923_183457_model_5,GBM,24,0,1,4020,1,1875,0.466417910447761,1899,0.472388059701493,-0.00597014925373135,2223,0.470535312640576,1797,0.461324429604897,0.0582089552238806,0.142362308348231
7,GBM_grid_1_AutoML_5_20260923_183457_model_5,GBM,24,0.025,1,3601,0.895771144278607,1687,0.468480977506248,1708,0.474312690919189,-0.00583171341294081,2012,0.473161033797217,1589,0.462555066079295,0.0583171341294085,0.157477554456054
7,GBM_grid_1_AutoML_5_20260923_183457_model_5,GBM,24,0.05,1,3190,0.793532338308458,1482,0.464576802507837,1508,0.472727272727273,-0.00815047021943571,1810,0.467403314917127,1380,0.460869565217391,0.0592476489028213,0.173030208292013
7,GBM_grid_1_AutoML_5_20260923_183457_model_5,GBM,24,0.075,1,2786,0.693034825870647,1297,0.46554199569275,1314,0.471643933955492,-0.0061019382627423,1601,0.465334166146159,1185,0.465822784810127,0.0567121320890165,0.189161104337099
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_1,DeepLearning,25,0,1,4020,1,1952,0.485572139303483,1899,0.472388059701493,0.01318407960199,2145,0.489044289044289,1875,0.4816,0.0582089552238806,0.130121130037075
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_1,DeepLearning,25,0.025,1,3500,0.870646766169154,1707,0.487714285714286,1676,0.478857142857143,0.00885714285714284,1880,0.496808510638298,1620,0.47716049382716,0.0565714285714286,0.147534707098346
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_1,DeepLearning,25,0.05,1,2979,0.741044776119403,1478,0.496139644175898,1425,0.478348439073515,0.0177912051023834,1608,0.50497512437811,1371,0.485776805251641,0.0570661295736824,0.166802893342149
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_1,DeepLearning,25,0.075,1,2520,0.626865671641791,1260,0.5,1220,0.484126984126984,0.0158730158730159,1391,0.512580877066858,1129,0.484499557130204,0.0535714285714286,0.185834793815419
