year,horizon_min,model,tau,n,wins,base_wins_selected,coverage,win_rate,selected_baseline_win_rate,full_n,full_model_wins,full_base_wins,full_model_win_rate,full_baseline_win_rate,selection_gain_vs_full_baseline,selected_directional_edge,n_long,long_wins,long_win_rate,n_short,short_wins,short_win_rate,mean_p_up,mean_confidence
2026,360,Market-state,0.075,1,0,0,0.000299311583358276,0,0,3341,1789,1790,0.535468422627956,0.535767734211314,-0.535767734211314,0,1,0,0,0,0,,0.579721876719768,0.0797218767197675
2026,360,Full,0,3341,1778,1790,1,0.532175995211015,0.535767734211314,3341,1778,1790,0.532175995211015,0.535767734211314,-0.0035917390002993,-0.0035917390002993,3297,1762,0.534425235062178,44,16,0.363636363636364,0.537535993001153,0.0376183626738275
2026,360,Full,0.025,2361,1315,1315,0.70667464830889,0.556967386700551,0.556967386700551,3341,1778,1790,0.532175995211015,0.535767734211314,0.0211996524892366,0,2361,1315,0.556967386700551,0,0,,0.547079322829144,0.0470793228291442
2026,360,Full,0.05,848,479,479,0.253816222687818,0.564858490566038,0.564858490566038,3341,1778,1790,0.532175995211015,0.535767734211314,0.0290907563547238,0,848,479,0.564858490566038,0,0,,0.56365111699531,0.0636511169953104
2026,360,Full,0.075,130,77,77,0.0389105058365759,0.592307692307692,0.592307692307692,3341,1778,1790,0.532175995211015,0.535767734211314,0.0565399580963784,0,130,77,0.592307692307692,0,0,,0.58877160490253,0.0887716049025302
2026,360,Full,0.1,14,9,9,0.00419036216701586,0.642857142857143,0.642857142857143,3341,1778,1790,0.532175995211015,0.535767734211314,0.107089408645829,0,14,9,0.642857142857143,0,0,,0.604717415771297,0.104717415771297
2017,480,Calendar-only,0,6520,3731,3887,1,0.572239263803681,0.596165644171779,6520,3731,3887,0.572239263803681,0.596165644171779,-0.0239263803680982,-0.0239263803680982,5770,3434,0.595147313691508,750,297,0.396,0.526301522642198,0.0288764720722909
2017,480,Calendar-only,0.025,3615,2104,2121,0.554447852760736,0.582019363762102,0.586721991701245,6520,3731,3887,0.572239263803681,0.596165644171779,-0.0141462804096768,-0.00470262793914245,3520,2065,0.586647727272727,95,39,0.410526315789474,0.539269624068996,0.0406408037077699
2017,480,Calendar-only,0.05,885,501,501,0.135736196319018,0.566101694915254,0.566101694915254,6520,3731,3887,0.572239263803681,0.596165644171779,-0.030063949256525,0,885,501,0.566101694915254,0,0,,0.559568208228371,0.0595682082283707
2017,480,Calendar-only,0.075,97,52,52,0.0148773006134969,0.536082474226804,0.536082474226804,6520,3731,3887,0.572239263803681,0.596165644171779,-0.0600831699449751,0,97,52,0.536082474226804,0,0,,0.579091726468256,0.0790917264682556
2017,480,Market-state,0,6520,3829,3887,1,0.587269938650307,0.596165644171779,6520,3829,3887,0.587269938650307,0.596165644171779,-0.00889570552147245,-0.00889570552147245,6326,3761,0.594530509010433,194,68,0.350515463917526,0.512333481311531,0.0124329928881312
2017,480,Market-state,0.025,578,338,338,0.0886503067484663,0.58477508650519,0.58477508650519,6520,3829,3887,0.587269938650307,0.596165644171779,-0.0113905576665889,0,578,338,0.58477508650519,0,0,,0.532682869762717,0.0326828697627169
2017,480,Market-state,0.05,19,15,15,0.00291411042944785,0.789473684210526,0.789473684210526,6520,3829,3887,0.587269938650307,0.596165644171779,0.193308040038747,0,19,15,0.789473684210526,0,0,,0.56111560694096,0.0611156069409599
2017,480,Market-state,0.075,1,1,1,0.000153374233128834,1,1,6520,3829,3887,0.587269938650307,0.596165644171779,0.403834355828221,0,1,1,1,0,0,,0.591204643420619,0.0912046434206187
2017,480,Full,0,6520,3521,3887,1,0.540030674846626,0.596165644171779,6520,3521,3887,0.540030674846626,0.596165644171779,-0.0561349693251534,-0.0561349693251534,4504,2696,0.598579040852576,2016,825,0.409226190476191,0.514189294362928,0.0210161905957272
2017,480,Full,0.025,2115,1192,1236,0.324386503067485,0.563593380614657,0.584397163120567,6520,3521,3887,0.540030674846626,0.596165644171779,-0.032572263557122,-0.0208037825059101,1993,1153,0.578524836929252,122,39,0.319672131147541,0.538513962520122,0.0432486909610741
2017,480,Full,0.05,557,326,348,0.0854294478527607,0.585278276481149,0.624775583482944,6520,3521,3887,0.540030674846626,0.596165644171779,-0.0108873676906301,-0.0394973070017953,529,323,0.610586011342155,28,3,0.107142857142857,0.554908991451938,0.0605686322532835
2017,480,Full,0.075,47,35,35,0.00720858895705521,0.74468085106383,0.74468085106383,6520,3521,3887,0.540030674846626,0.596165644171779,0.148515206892051,0,47,35,0.74468085106383,0,0,,0.592299168805052,0.0922991688050518
2017,480,Full,0.1,5,4,4,0.000766871165644172,0.8,0.8,6520,3521,3887,0.540030674846626,0.596165644171779,0.203834355828221,0,5,4,0.8,0,0,,0.67338006924128,0.17338006924128
2017,480,Full,0.15,5,4,4,0.000766871165644172,0.8,0.8,6520,3521,3887,0.540030674846626,0.596165644171779,0.203834355828221,0,5,4,0.8,0,0,,0.67338006924128,0.17338006924128
2018,480,Calendar-only,0,13374,7151,7180,1,0.534694182742635,0.53686256916405,13374,7151,7180,0.534694182742635,0.53686256916405,-0.0021683864214147,-0.0021683864214147,13079,7018,0.536585365853659,295,133,0.450847457627119,0.539520328997431,0.039809948359773
2018,480,Calendar-only,0.025,11427,6104,6104,0.854419021982952,0.534173448849217,0.534173448849217,13374,7151,7180,0.534694182742635,0.53686256916405,-0.00268912031483282,0,11427,6104,0.534173448849217,0,0,,0.543991831755609,0.0439918317556092
2018,480,Calendar-only,0.05,3416,1775,1775,0.255420966053537,0.519613583138173,0.519613583138173,13374,7151,7180,0.534694182742635,0.53686256916405,-0.0172489860258763,0,3416,1775,0.519613583138173,0,0,,0.558995702513016,0.0589957025130155
2018,480,Calendar-only,0.075,152,83,83,0.0113653357260356,0.546052631578947,0.546052631578947,13374,7151,7180,0.534694182742635,0.53686256916405,0.00919006241489773,0,152,83,0.546052631578947,0,0,,0.578813888044082,0.0788138880440818
2018,480,Market-state,0,13374,7178,7180,1,0.536713025272918,0.53686256916405,13374,7178,7180,0.536713025272918,0.53686256916405,-0.000149543891131976,-0.000149543891131976,13370,7177,0.53679880329095,4,1,0.25,0.538070448939441,0.0380791807341632
2018,480,Market-state,0.025,13193,7084,7086,0.98646627785255,0.536951413628439,0.53710300917153,13374,7178,7180,0.536713025272918,0.53686256916405,8.88444643897257e-05,-0.000151595543090965,13191,7084,0.537032825411265,2,0,0,0.538319960863522,0.0383281976818287
2018,480,Market-state,0.05,836,468,468,0.0625093464931958,0.559808612440191,0.559808612440191,13374,7178,7180,0.536713025272918,0.53686256916405,0.0229460432761418,0,836,468,0.559808612440191,0,0,,0.558135310974143,0.0581353109741434
2018,480,Market-state,0.075,46,29,29,0.00343950949603709,0.630434782608696,0.630434782608696,13374,7178,7180,0.536713025272918,0.53686256916405,0.0935722134446461,0,46,29,0.630434782608696,0,0,,0.585747618670635,0.0857476186706354
2018,480,Market-state,0.1,5,5,5,0.000373859727830118,1,1,13374,7178,7180,0.536713025272918,0.53686256916405,0.46313743083595,0,5,5,1,0,0,,0.607036706619021,0.107036706619021
2018,480,Full,0,13374,7162,7180,1,0.535516674143861,0.53686256916405,13374,7162,7180,0.535516674143861,0.53686256916405,-0.00134589502018845,-0.00134589502018845,12882,6925,0.537571805620245,492,237,0.481707317073171,0.551112205359626,0.0531756564065912
2018,480,Full,0.025,10444,5574,5583,0.780918199491551,0.533703561853696,0.534565300651092,13374,7162,7180,0.535516674143861,0.53686256916405,-0.00315900731035368,-0.000861738797395595,10215,5464,0.534899657366618,229,110,0.480349344978166,0.561918775028488,0.0642515256293459
2018,480,Full,0.05,6410,3322,3328,0.479288171078211,0.518252730109204,0.519188767550702,13374,7162,7180,0.535516674143861,0.53686256916405,-0.0186098390548453,-0.000936037441497617,6284,3262,0.519096117122852,126,60,0.476190476190476,0.577613932503528,0.080316320134293
2018,480,Full,0.075,2705,1420,1430,0.202258112756094,0.524953789279113,0.528650646950093,13374,7162,7180,0.535516674143861,0.53686256916405,-0.0119087798849369,-0.00369685767097971,2681,1413,0.52704214845207,24,7,0.291666666666667,0.605377408756948,0.106801615884717
2018,480,Full,0.1,1304,734,734,0.0975026170180948,0.562883435582822,0.562883435582822,13374,7162,7180,0.535516674143861,0.53686256916405,0.0260208664187724,0,1304,734,0.562883435582822,0,0,,0.631216816027717,0.131216816027717
2018,480,Full,0.15,210,111,111,0.015702108568865,0.528571428571429,0.528571428571429,13374,7162,7180,0.535516674143861,0.53686256916405,-0.00829114059262104,0,210,111,0.528571428571429,0,0,,0.687789536085298,0.187789536085297
2019,480,Calendar-only,0,14952,8322,8371,1,0.556581059390048,0.559858212948101,14952,8322,8371,0.556581059390048,0.559858212948101,-0.00327715355805236,-0.00327715355805236,14399,8070,0.560455587193555,553,252,0.455696202531646,0.538488585389244,0.0389899712928598
2019,480,Calendar-only,0.025,11099,6263,6263,0.742308721241306,0.564285070727093,0.564285070727093,14952,8322,8371,0.556581059390048,0.559858212948101,0.00442685777899199,0,11099,6263,0.564285070727093,0,0,,0.548018426040312,0.048018426040312
2019,480,Calendar-only,0.05,4635,2633,2633,0.309991974317817,0.5680690399137,0.5680690399137,14952,8322,8371,0.556581059390048,0.559858212948101,0.0082108269655995,0,4635,2633,0.5680690399137,0,0,,0.564977752305558,0.0649777523055584
2019,480,Calendar-only,0.075,1048,584,584,0.0700909577314072,0.557251908396947,0.557251908396947,14952,8322,8371,0.556581059390048,0.559858212948101,-0.00260630455115396,0,1048,584,0.557251908396947,0,0,,0.583934918605501,0.0839349186055013
2019,480,Calendar-only,0.1,50,28,28,0.00334403424291065,0.56,0.56,14952,8322,8371,0.556581059390048,0.559858212948101,0.000141787051899489,0,50,28,0.56,0,0,,0.604710717580043,0.104710717580043
2019,480,Market-state,0,14952,8369,8371,1,0.559724451578384,0.559858212948101,14952,8369,8371,0.559724451578384,0.559858212948101,-0.000133761369716434,-0.000133761369716434,14942,8365,0.559831347878463,10,4,0.4,0.534128110854784,0.0341584682029899
2019,480,Market-state,0.025,14110,7899,7897,0.943686463349385,0.559815733522325,0.559673990077959,14952,8369,8371,0.559724451578384,0.559858212948101,-4.24794257759542e-05,0.000141743444365683,14106,7896,0.559761803487878,4,3,0.75,0.534882562888808,0.0349082938622705
2019,480,Market-state,0.05,728,407,405,0.048689138576779,0.559065934065934,0.556318681318681,14952,8369,8371,0.559724451578384,0.559858212948101,-0.000792278882166486,0.00274725274725274,726,405,0.557851239669422,2,2,1,0.560513717495488,0.0608404317236105
2019,480,Market-state,0.075,77,41,41,0.0051498127340824,0.532467532467532,0.532467532467532,14952,8369,8371,0.559724451578384,0.559858212948101,-0.0273906804805681,0,77,41,0.532467532467532,0,0,,0.588097559933787,0.0880975599337868
2019,480,Market-state,0.1,14,11,11,0.000936329588014981,0.785714285714286,0.785714285714286,14952,8369,8371,0.559724451578384,0.559858212948101,0.225856072766185,0,14,11,0.785714285714286,0,0,,0.608629351234321,0.108629351234321
2019,480,Full,0,14952,8107,8371,1,0.542201712145532,0.559858212948101,14952,8107,8371,0.542201712145532,0.559858212948101,-0.0176565008025682,-0.0176565008025682,12356,6941,0.56175137584979,2596,1166,0.449152542372881,0.538110623179237,0.0472084089211912
2019,480,Full,0.025,10163,5623,5790,0.679708400214018,0.553281511364754,0.569713667224245,14952,8107,8371,0.542201712145532,0.559858212948101,-0.00657670158334611,-0.0164321558594903,9194,5222,0.567979116815314,969,401,0.413828689370485,0.553465202694963,0.0637406752987208
2019,480,Full,0.05,5693,3129,3225,0.380751738897806,0.549622343228526,0.56648515721061,14952,8107,8371,0.542201712145532,0.559858212948101,-0.0102358697195744,-0.0168628139820833,5143,2902,0.564262103830449,550,227,0.412727272727273,0.571753297740856,0.0847535458939609
2019,480,Full,0.075,3275,1837,1840,0.219034242910647,0.560916030534351,0.561832061068702,14952,8107,8371,0.542201712145532,0.559858212948101,0.00105781758625056,-0.000916030534351187,3156,1779,0.563688212927757,119,58,0.487394957983193,0.596795084769037,0.1024893075373
2019,480,Full,0.1,1560,872,872,0.104333868378812,0.558974358974359,0.558974358974359,14952,8107,8371,0.542201712145532,0.559858212948101,-0.000883853973741577,0,1560,872,0.558974358974359,0,0,,0.618578780882041,0.118578780882041
2019,480,Full,0.15,119,64,64,0.00795880149812734,0.53781512605042,0.53781512605042,14952,8107,8371,0.542201712145532,0.559858212948101,-0.0220430868976804,0,119,64,0.53781512605042,0,0,,0.685649462799084,0.185649462799084
2020,480,Calendar-only,0,15520,8687,8741,1,0.559729381443299,0.563208762886598,15520,8687,8741,0.559729381443299,0.563208762886598,-0.00347938144329896,-0.00347938144329896,15168,8538,0.562895569620253,352,149,0.423295454545455,0.544085261593965,0.0443032540153149
2020,480,Calendar-only,0.025,12293,7051,7051,0.792074742268041,0.573578459285772,0.573578459285772,15520,8687,8741,0.559729381443299,0.563208762886598,0.0103696963991745,0,12293,7051,0.573578459285772,0,0,,0.552086407554966,0.0520864075549664
2020,480,Calendar-only,0.05,5962,3435,3435,0.384149484536083,0.576148943307615,0.576148943307615,15520,8687,8741,0.559729381443299,0.563208762886598,0.012940180421017,0,5962,3435,0.576148943307615,0,0,,0.566173147556426,0.0661731475564259
2020,480,Calendar-only,0.075,1485,868,868,0.0956829896907216,0.584511784511785,0.584511784511785,15520,8687,8741,0.559729381443299,0.563208762886598,0.0213030216251866,0,1485,868,0.584511784511785,0,0,,0.584634514245595,0.0846345142455954
2020,480,Calendar-only,0.1,100,55,55,0.00644329896907216,0.55,0.55,15520,8687,8741,0.559729381443299,0.563208762886598,-0.0132087628865979,0,100,55,0.55,0,0,,0.60631683579572,0.10631683579572
2020,480,Market-state,0,15520,8737,8741,1,0.562951030927835,0.563208762886598,15520,8737,8741,0.562951030927835,0.563208762886598,-0.000257731958762886,-0.000257731958762886,15462,8710,0.563316517914888,58,27,0.46551724137931,0.544599870845496,0.0447451472107951
2020,480,Market-state,0.025,15086,8490,8495,0.972036082474227,0.562773432321358,0.563104865438155,15520,8737,8741,0.562951030927835,0.563208762886598,-0.000435330565240366,-0.000331433116797064,15071,8485,0.563001791520138,15,5,0.333333333333333,0.545449782752808,0.045540813931814
2020,480,Market-state,0.05,3287,1848,1847,0.211791237113402,0.56221478551871,0.561910556738668,15520,8737,8741,0.562951030927835,0.563208762886598,-0.000993977367887866,0.000304228780042548,3282,1845,0.562157221206581,5,3,0.6,0.560831013519841,0.0610474238751901
2020,480,Market-state,0.075,355,196,195,0.0228737113402062,0.552112676056338,0.549295774647887,15520,8737,8741,0.562951030927835,0.563208762886598,-0.0110960868302599,0.0028169014084507,354,195,0.550847457627119,1,1,1,0.593006765306748,0.0936583935558793
2020,480,Market-state,0.1,93,53,52,0.00599226804123711,0.56989247311828,0.559139784946237,15520,8737,8741,0.562951030927835,0.563208762886598,0.00668371023168168,0.0107526881720431,92,52,0.565217391304348,1,1,1,0.618373167317667,0.120860565472955
2020,480,Market-state,0.15,11,5,5,0.000708762886597938,0.454545454545455,0.454545454545455,15520,8737,8741,0.562951030927835,0.563208762886598,-0.108663308341143,0,11,5,0.454545454545455,0,0,,0.676901890131067,0.176901890131067
2020,480,Full,0,15520,8738,8741,1,0.563015463917526,0.563208762886598,15520,8738,8741,0.563015463917526,0.563208762886598,-0.000193298969072164,-0.000193298969072164,14977,8468,0.565400280429993,543,270,0.497237569060774,0.550261371538129,0.0511719956572237
2020,480,Full,0.025,11942,6876,6895,0.769458762886598,0.575782950929493,0.577373974208675,15520,8738,8741,0.563015463917526,0.563208762886598,0.0125741880428946,-0.00159102327918281,11851,6840,0.577166483841026,91,36,0.395604395604396,0.561959476847277,0.0624929138153264
2020,480,Full,0.05,7153,4175,4174,0.460889175257732,0.583671186914581,0.583531385432686,15520,8738,8741,0.563015463917526,0.563208762886598,0.0204624240279834,0.00013980148189574,7148,4172,0.583659764969222,5,3,0.6,0.579532833950338,0.0796384173038875
2020,480,Full,0.075,3737,2144,2144,0.240786082474227,0.573722237088574,0.573722237088574,15520,8738,8741,0.563015463917526,0.563208762886598,0.0105134742019758,0,3735,2143,0.57376171352075,2,1,0.5,0.595094147563247,0.0952061128960366
2020,480,Full,0.1,1064,644,645,0.0685567010309278,0.605263157894737,0.606203007518797,15520,8738,8741,0.563015463917526,0.563208762886598,0.0420543950081389,-0.00093984962406013,1063,644,0.605832549388523,1,0,0,0.615481739609106,0.115719978412339
2020,480,Full,0.15,67,32,32,0.00431701030927835,0.477611940298507,0.477611940298507,15520,8738,8741,0.563015463917526,0.563208762886598,-0.0855968225880905,0,67,32,0.477611940298507,0,0,,0.676572256778498,0.176572256778498
2021,480,Calendar-only,0,16071,8893,9022,1,0.553356978408313,0.561383859125132,16071,8893,9022,0.553356978408313,0.561383859125132,-0.00802688071681912,-0.00802688071681912,15520,8682,0.559407216494845,551,211,0.382940108892922,0.548451767852659,0.0490050540214646
2021,480,Calendar-only,0.025,13367,7437,7437,0.831746624354427,0.556370165332535,0.556370165332535,16071,8893,9022,0.553356978408313,0.561383859125132,-0.00501369379259686,0,13367,7437,0.556370165332535,0,0,,0.556284314939744,0.0562843149397435
2021,480,Calendar-only,0.05,8116,4508,4508,0.505009022462821,0.555446032528339,0.555446032528339,16071,8893,9022,0.553356978408313,0.561383859125132,-0.00593782659679309,0,8116,4508,0.555446032528339,0,0,,0.567832108073759,0.0678321080737588
2021,480,Calendar-only,0.075,1993,1075,1075,0.124012195880779,0.539387857501254,0.539387857501254,16071,8893,9022,0.553356978408313,0.561383859125132,-0.0219960016238778,0,1993,1075,0.539387857501254,0,0,,0.589017539088614,0.0890175390886139
