candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,wins,overall_wr,base_wins,overall_baseline_wr,overall_edge,total_nonoverlap_n,nonoverlap_fraction,avg_active_weeks_full,min_active_weeks_full,folds_over_50,full_years_over_50,min_full_year_wr,max_full_year_wr,max_top_day_share_all,max_top5_day_share_all,max_top5_day_share_full,long_n,long_wins,long_wr,short_n,short_wins,short_wr,mean_actual_coverage,temporal_ok,persistence_ok,wr_block_lower,wr_block_upper,edge_block_lower,edge_block_upper,statistically_robust
60__NQ_ES__xgb_d5__0.2000,60,NQ_ES,xgb_d5,5,0.2,12283,6663,0.542457054465522,6649,0.541317267768461,0.00113978669706098,5513,0.448831718635513,52.6666666666667,52,4,3,0.542286874154263,0.547791694133158,0.0625,0.240691489361702,0.0629228687415426,11317,6176,0.54572766634267,966,487,0.504140786749482,0.187332607476353,TRUE,TRUE,0.530177969943819,0.555152917620406,-0.00389628518120044,0.00622330310300937,FALSE
60__NQ_ONLY__ranger__0.5000,60,NQ_ONLY,ranger,,0.5,32752,17615,0.53782975085491,17589,0.537035906204201,0.000793844650708354,11007,0.336071079628725,52.6666666666667,52,4,3,0.536891367121378,0.542854334578337,0.0293706293706294,0.134265734265734,0.0326275264677575,32352,17402,0.537895647873393,400,213,0.5325,0.50691170432911,TRUE,TRUE,0.52964926382848,0.54598160690643,-0.000609763790245164,0.00238224029281079,FALSE
60__NQ_ES__ranger__0.5000,60,NQ_ES,ranger,,0.5,33357,17924,0.537338489672333,17912,0.536978745090985,0.000359744581347244,11044,0.331084929699913,52.6666666666667,52,3,3,0.537972315750094,0.542644900953778,0.0290262172284644,0.13436329588015,0.0333506493506494,32991,17735,0.537570852656785,366,189,0.516393442622951,0.513859434541821,TRUE,TRUE,0.529170753885568,0.54623638209987,-0.000803223889611608,0.00146495332831859,FALSE
60__NQ_ONLY__xgb_d3__0.1000,60,NQ_ONLY,xgb_d3,3,0.1,6353,3473,0.546670864158665,3466,0.545569022509051,0.00110184164961436,2531,0.398394459310562,52.6666666666667,52,4,3,0.545256744995648,0.550168026884301,0.0683760683760684,0.313390313390313,0.0816130580892943,6071,3329,0.548344589029814,282,144,0.51063829787234,0.0951162053422376,TRUE,TRUE,0.528779861572291,0.564453013498321,-0.00538908147588868,0.00741143152212877,FALSE
30__NQ_ONLY__xgb_d3__0.1000,30,NQ_ONLY,xgb_d3,3,0.1,6423,3478,0.541491514868442,3460,0.53868908609684,0.00280242877160206,4878,0.759458197104157,52.6666666666667,52,4,3,0.533447684391081,0.55368516833485,0.0661375661375661,0.285714285714286,0.0765676567656766,6136,3326,0.542046936114733,287,152,0.529616724738676,0.0942847713845072,TRUE,TRUE,0.528770716638493,0.555774479897328,-0.00295235573222565,0.00907364082458058,FALSE
60__NQ_ONLY__xgb_d4__0.5000,60,NQ_ONLY,xgb_d4,4,0.5,32360,17378,0.537021013597033,17295,0.534456118665019,0.00256489493201483,11278,0.348516687268232,52.6666666666667,52,3,3,0.537327718223584,0.546075085324232,0.0290337934316992,0.138981437410757,0.0356710337994055,30640,16479,0.53782637075718,1720,899,0.522674418604651,0.499702150217011,TRUE,TRUE,0.528424517806052,0.54515798730898,-0.00040973747445474,0.00578153357987359,FALSE
60__NQ_ONLY__xgb_d2__0.5000,60,NQ_ONLY,xgb_d2,2,0.5,33337,17902,0.537000929897711,17889,0.536610972792993,0.000389957104718481,10989,0.329633740288568,52.6666666666667,52,4,3,0.538681383660195,0.540154222305812,0.0305870744943266,0.142081894425259,0.0346059808162498,32777,17616,0.537450041187418,560,286,0.510714285714286,0.508497237961272,TRUE,TRUE,0.528339929546739,0.545940837792117,-0.00144623218237617,0.002313723753928,FALSE
60__NQ_ES__xgb_d4__0.2000,60,NQ_ES,xgb_d4,4,0.2,12744,6894,0.540960451977401,6883,0.540097300690521,0.000863151286880101,5492,0.430947897049592,52.6666666666667,52,4,3,0.537554164660568,0.548971446116058,0.0677506775067751,0.241192411924119,0.0647835431378569,12126,6581,0.542718126340096,618,313,0.506472491909385,0.192413268627054,TRUE,TRUE,0.528322834219913,0.552415249157108,-0.00369251658031172,0.00543986573147534,FALSE
30__NQ_ES__xgb_d2__0.0100,30,NQ_ES,xgb_d2,2,0.01,616,351,0.569805194805195,353,0.573051948051948,-0.00324675324675325,551,0.89448051948052,48.6666666666667,45,4,3,0.539473684210526,0.578703703703704,0.535714285714286,1,0.204545454545455,604,346,0.572847682119205,12,5,0.416666666666667,0.00866259131959984,TRUE,TRUE,0.528027222922813,0.610549120440826,-0.0145654786376142,0.00715692436622669,FALSE
5__NQ_ONLY__logit__0.0100,5,NQ_ONLY,logit,,0.01,576,324,0.5625,307,0.532986111111111,0.0295138888888889,576,1,48.6666666666667,46,4,3,0.554054054054054,0.580952380952381,0.129032258064516,0.451612903225806,0.206422018348624,360,209,0.580555555555556,216,115,0.532407407407407,0.00807398350606395,TRUE,TRUE,0.527963880511274,0.599266253218459,-0.0127549407114625,0.0750058777429467,FALSE
10__NQ_ONLY__xgb_d2__0.1000,10,NQ_ONLY,xgb_d2,2,0.1,7004,3783,0.540119931467733,3725,0.531838949171902,0.00828098229583095,7004,1,52.6666666666667,52,4,3,0.537193973634652,0.543920380787538,0.0483516483516484,0.197802197802198,0.0454115421002838,6118,3318,0.54233409610984,886,465,0.524830699774266,0.101934791682997,TRUE,TRUE,0.527931888716307,0.551834332378894,-0.000579413046533697,0.0168092778493777,FALSE
60__NQ_ONLY__logit__0.5000,60,NQ_ONLY,logit,,0.5,33739,18088,0.536115474673227,18067,0.535493049586532,0.000622425086694923,11565,0.342778387029847,52.6666666666667,52,4,3,0.533594675904823,0.54089709762533,0.0299055613850997,0.139559286463799,0.0346777233320769,32593,17505,0.537078513791305,1146,583,0.508726003490401,0.507879846119418,TRUE,TRUE,0.527698532623173,0.54440620936122,-0.00199495761459852,0.00339102893724057,FALSE
30__NQ_ONLY__ranger__0.2000,30,NQ_ONLY,ranger,,0.2,13901,7460,0.536652039421624,7441,0.535285231278325,0.00136680814329904,9591,0.689950363283217,52.6666666666667,52,4,3,0.52877532228361,0.550416281221092,0.0399556048834628,0.172031076581576,0.0402405180388529,13647,7324,0.536674727046237,254,136,0.535433070866142,0.208122127569588,TRUE,TRUE,0.527451785806169,0.545911730186444,-0.00104554335110135,0.0037455211085753,FALSE
30__NQ_ES__xgb_d5__0.0200,30,NQ_ES,xgb_d5,5,0.02,1178,659,0.559422750424448,653,0.554329371816638,0.00509337860780985,1036,0.879456706281834,52.3333333333333,51,3,3,0.547169811320755,0.570247933884298,0.169491525423729,0.694915254237288,0.156028368794326,1034,584,0.564796905222437,144,75,0.520833333333333,0.0167963461950028,TRUE,TRUE,0.527378360976325,0.593389359146673,-0.0140762662769224,0.0245303464823828,FALSE
10__NQ_ES__xgb_d2__0.0200,10,NQ_ES,xgb_d2,2,0.02,1483,819,0.552258934592043,797,0.537424140256237,0.0148347943358058,1483,1,52.6666666666667,52,4,3,0.536231884057971,0.567134268537074,0.0618556701030928,0.237113402061856,0.06553911205074,1262,699,0.553882725832013,221,120,0.542986425339367,0.0216186214871153,TRUE,TRUE,0.527373527373527,0.578301887464641,-0.00460470802982556,0.0339331534723533,FALSE
60__NQ_ES__xgb_d3__0.5000,60,NQ_ES,xgb_d3,3,0.5,32884,17605,0.535366743705145,17573,0.534393626079552,0.000973117625592993,11228,0.341442646879942,52.6666666666667,52,3,3,0.535175879396985,0.539993932652442,0.0328343795267987,0.150651859005311,0.0352917382950753,31723,17011,0.53623553888346,1161,594,0.511627906976744,0.504832507001262,TRUE,TRUE,0.527044883887887,0.543858385234265,-0.00157364084656751,0.00367211813355906,FALSE
60__NQ_ONLY__xgb_d4__0.1000,60,NQ_ONLY,xgb_d4,4,0.1,6447,3512,0.544749495889561,3489,0.54118194509074,0.00356755079882116,2789,0.432604312083139,52.6666666666667,52,4,3,0.533243787777032,0.556566970091027,0.0693333333333333,0.296,0.0886501007387508,6100,3328,0.545573770491803,347,184,0.530259365994236,0.0974200233851231,TRUE,TRUE,0.527037004520235,0.563237881508624,-0.00310393407118409,0.0104464720336834,FALSE
60__NQ_ONLY__xgb_d3__0.5000,60,NQ_ONLY,xgb_d3,3,0.5,32331,17332,0.536079923293434,17318,0.535646902353778,0.000433020939655439,10980,0.339612136958337,52.6666666666667,52,4,3,0.536395228702921,0.542991252400256,0.0296260320543953,0.1369596891695,0.0375506720716876,31206,16764,0.537204383772352,1125,568,0.504888888888889,0.497386481209837,TRUE,TRUE,0.526997817404156,0.544652283616807,-0.00186212799821146,0.00244873312631366,FALSE
10__NQ_ES__logit__0.0500,10,NQ_ES,logit,,0.05,3222,1748,0.54252017380509,1708,0.530105524518932,0.0124146492861577,3222,1,52.6666666666667,52,3,3,0.535238095238095,0.556962025316456,0.0523560209424084,0.230366492146597,0.090295358649789,2492,1368,0.548956661316212,730,380,0.520547945205479,0.0460304211337041,TRUE,TRUE,0.526454656726462,0.559595609086595,-0.00255638467072514,0.0275939228765643,FALSE
60__NQ_ONLY__xgb_d2__0.0500,60,NQ_ONLY,xgb_d2,2,0.05,3444,1893,0.549651567944251,1893,0.549651567944251,0,1259,0.365563298490128,49.6666666666667,49,4,3,0.533794162826421,0.572657743785851,0.156028368794326,0.673758865248227,0.124607329842932,3384,1863,0.550531914893617,60,30,0.5,0.0492093218719289,TRUE,TRUE,0.526233258406554,0.573380320711506,-0.00540175642791577,0.00609807392429997,FALSE
60__NQ_ES__logit__0.5000,60,NQ_ES,logit,,0.5,33568,17937,0.534348188751192,17877,0.532560772163966,0.00178741658722593,11827,0.352329599618685,52.6666666666667,52,4,3,0.534220183486239,0.538177794171892,0.0292494481236203,0.134105960264901,0.0344891184064921,31863,17056,0.535291717666259,1705,881,0.516715542521994,0.501062097913231,TRUE,TRUE,0.526225283461854,0.542478296586474,-0.00151874640519502,0.00570868080623827,FALSE
60__NQ_ES__xgb_d2__0.5000,60,NQ_ES,xgb_d2,2,0.5,33737,18034,0.534546640187331,18028,0.534368793905801,0.000177846281530664,11157,0.330705160506269,52.6666666666667,52,3,3,0.534547152194211,0.538838214114258,0.0316243411595592,0.13847628174413,0.0339869281045752,33186,17756,0.535044898451154,551,278,0.50453720508167,0.516335280508032,TRUE,TRUE,0.526182187539516,0.542558761502097,-0.00162922008762104,0.0018312712987676,FALSE
30__NQ_ONLY__logit__0.1000,30,NQ_ONLY,logit,,0.1,6214,3348,0.538783392339878,3344,0.538139684583199,0.000643707756678468,4606,0.741229481815256,52.6666666666667,52,3,3,0.53202846975089,0.554151624548736,0.0508982035928144,0.236526946107784,0.0767148014440433,5986,3232,0.539926495155363,228,116,0.508771929824562,0.0897496389181369,TRUE,TRUE,0.525883289825486,0.551770263252629,-0.00379591062034092,0.0052383966671529,FALSE
30__NQ_ONLY__xgb_d2__0.2000,30,NQ_ONLY,xgb_d2,2,0.2,13415,7174,0.534774506149832,7142,0.532389116660455,0.00238538948937756,9341,0.696310100633619,52.6666666666667,52,4,3,0.527915353444394,0.548349332708968,0.0444177671068427,0.178871548619448,0.0488498319979323,13108,7005,0.534406469331706,307,169,0.550488599348534,0.199076961632721,TRUE,TRUE,0.525263672012895,0.544082065278712,-0.000296830930792652,0.0053334870273916,FALSE
10__NQ_ONLY__xgb_d2__0.0500,10,NQ_ONLY,xgb_d2,2,0.05,3517,1910,0.543076485641172,1904,0.541370486209838,0.00170599943133352,3517,1,52.6666666666667,52,3,3,0.53281096963761,0.557586837294333,0.0580912863070539,0.211618257261411,0.0594149908592322,3151,1726,0.547762615042844,366,184,0.502732240437159,0.0517543738340532,TRUE,TRUE,0.525257680444689,0.560100535834815,-0.00958574801138291,0.0129177958231077,FALSE
60__NQ_ONLY__xgb_d5__0.5000,60,NQ_ONLY,xgb_d5,5,0.5,31528,16805,0.533018269474753,16740,0.530956609997463,0.00206165947729003,11344,0.359807155544278,52.6666666666667,52,3,3,0.533177661023546,0.541651938258513,0.0332850940665702,0.148576941630487,0.0362907976905856,29126,15579,0.534882922474765,2402,1226,0.510407993338884,0.487992243253176,TRUE,TRUE,0.52494336831451,0.54100144703323,-0.00109188166121434,0.00537256270268315,FALSE
30__NQ_ES__xgb_d4__0.1000,30,NQ_ES,xgb_d4,4,0.1,6259,3377,0.539543057996485,3345,0.534430420194919,0.00511263780156575,4816,0.769451989135645,52.6666666666667,52,4,3,0.525527569775357,0.547808764940239,0.0769230769230769,0.321937321937322,0.0697211155378486,5642,3055,0.54147465437788,617,322,0.521880064829822,0.0910296283289051,TRUE,TRUE,0.524908851372629,0.554564294375269,-0.00313749063117553,0.0135889233707931,FALSE
60__NQ_ES__xgb_d4__0.5000,60,NQ_ES,xgb_d4,4,0.5,32142,17139,0.53322755273474,17170,0.534192022898388,-0.000964470163648808,11410,0.354987244104287,52.6666666666667,52,3,3,0.533005410723069,0.537112158754523,0.032624814631735,0.150766188828473,0.0377151628110953,30101,16137,0.536095146340653,2041,1002,0.49093581577658,0.493248404453861,TRUE,TRUE,0.524858471293188,0.541553224862919,-0.00452578980473331,0.0024371684777948,FALSE
5__NQ_ES__logit__0.0200,5,NQ_ES,logit,,0.02,1191,657,0.551637279596977,630,0.528967254408061,0.0226700251889169,1191,1,52.3333333333333,52,3,3,0.539748953974895,0.568710359408034,0.1,0.3,0.13953488372093,786,444,0.564885496183206,405,213,0.525925925925926,0.0169587183869436,TRUE,TRUE,0.524850482805257,0.576688355451599,-0.00572576787234981,0.0543347738848588,FALSE
5__NQ_ONLY__xgb_d2__0.0200,5,NQ_ONLY,xgb_d2,2,0.02,1524,839,0.550524934383202,802,0.526246719160105,0.0242782152230971,1524,1,52.6666666666667,52,4,3,0.51340206185567,0.577367205542725,0.0921052631578947,0.276315789473684,0.0641509433962264,1123,623,0.554764024933215,401,216,0.538653366583541,0.0211193931340806,TRUE,TRUE,0.524523286093205,0.576311271143205,-0.00194872523789575,0.0542965396865686,FALSE
30__NQ_ONLY__xgb_d5__0.1000,30,NQ_ONLY,xgb_d5,5,0.1,5972,3224,0.539852645679839,3194,0.534829202947086,0.00502344273275285,4691,0.785498995311453,52.6666666666667,52,4,3,0.525610717100079,0.556344696969697,0.0616621983914209,0.225201072386059,0.0740740740740741,5501,2975,0.540810761679695,471,249,0.528662420382166,0.0886440841944734,TRUE,TRUE,0.524164449161305,0.555160358265464,-0.00173953491921759,0.0122054238682514,FALSE
30__NQ_ES__xgb_d3__0.0500,30,NQ_ES,xgb_d3,3,0.05,3204,1742,0.543695380774032,1739,0.542759051186018,0.000936329588014981,2562,0.799625468164794,52.6666666666667,52,4,3,0.529639175257732,0.562146892655367,0.146341463414634,0.573170731707317,0.0998116760828625,3033,1655,0.545664358720739,171,87,0.508771929824562,0.045884824476252,TRUE,TRUE,0.524084778511441,0.562974291591588,-0.00674299162304808,0.00934993552546744,FALSE
30__NQ_ONLY__xgb_d3__0.2000,30,NQ_ONLY,xgb_d3,3,0.2,13172,7028,0.533556027938051,7005,0.531809899787428,0.00174612815062253,9251,0.70232310962648,52.6666666666667,52,4,3,0.527126590756866,0.545053413841152,0.0366161616161616,0.170454545454545,0.0492350486787205,12639,6751,0.534140359205633,533,277,0.519699812382739,0.194232324475218,TRUE,TRUE,0.524070382108109,0.54325274068626,-0.00181569500020501,0.00551263696718112,FALSE
5__NQ_ES__ranger__0.0100,5,NQ_ES,ranger,,0.01,779,439,0.563543003851091,416,0.534017971758665,0.0295250320924262,779,1,52,51,3,2,0.489711934156379,0.645739910313901,0.0731707317073171,0.317073170731707,0.0986547085201794,623,350,0.561797752808989,156,89,0.57051282051282,0.0108938261767816,TRUE,TRUE,0.523931433503621,0.6,-0.00125011762860728,0.0605384141680115,FALSE
30__NQ_ONLY__xgb_d4__0.1000,30,NQ_ONLY,xgb_d4,4,0.1,6160,3316,0.538311688311688,3276,0.531818181818182,0.00649350649350649,4718,0.765909090909091,52.6666666666667,52,4,3,0.528478731074261,0.553370786516854,0.0681198910081744,0.269754768392371,0.0720980533525595,5808,3121,0.537362258953168,352,195,0.553977272727273,0.0906202454539154,TRUE,TRUE,0.523746134910136,0.553206009449758,0,0.0133356362843192,FALSE
10__NQ_ES__ranger__0.0200,10,NQ_ES,ranger,,0.02,1656,906,0.547101449275362,898,0.542270531400966,0.00483091787439614,1656,1,52.6666666666667,52,3,3,0.54953560371517,0.555555555555556,0.0821917808219178,0.26027397260274,0.0603864734299517,1500,825,0.55,156,81,0.519230769230769,0.0225451383611432,TRUE,TRUE,0.523716523705152,0.572887774676669,-0.0101660663194026,0.0195849931798414,FALSE
30__NQ_ONLY__ranger__0.0500,30,NQ_ONLY,ranger,,0.05,3292,1791,0.54404617253949,1792,0.544349939246659,-0.000303766707168894,2557,0.776731470230863,52.6666666666667,52,4,3,0.527041357370095,0.56440511307768,0.102222222222222,0.453333333333333,0.105211406096362,3186,1739,0.545825486503453,106,52,0.490566037735849,0.0498012006345512,TRUE,TRUE,0.523488442603575,0.564591988316901,-0.00685692868311818,0.0056977422935243,FALSE
30__NQ_ONLY__xgb_d2__0.5000,30,NQ_ONLY,xgb_d2,2,0.5,33586,17797,0.529893407967606,17747,0.52840469243137,0.00148871553623534,19850,0.591020067885428,52.6666666666667,52,4,3,0.5236508994004,0.536606880329315,0.0260155180282976,0.126426289365587,0.0294089654516037,32400,17182,0.530308641975309,1186,615,0.518549747048904,0.503497221793761,TRUE,TRUE,0.52345062165749,0.536454264613063,-0.000560990844759286,0.00370506822768995,FALSE
30__NQ_ES__xgb_d5__0.1000,30,NQ_ES,xgb_d5,5,0.1,6318,3392,0.536878759100981,3377,0.534504590060146,0.00237416904083571,4963,0.785533396644508,52.6666666666667,52,4,3,0.532885906040268,0.543355119825708,0.0728291316526611,0.282913165266106,0.0691275167785235,5507,2981,0.541311058652624,811,411,0.506781750924784,0.0920568100246916,TRUE,TRUE,0.523140260664906,0.550437677951696,-0.00753931421226547,0.0120567962113827,FALSE
30__NQ_ONLY__logit__0.2000,30,NQ_ONLY,logit,,0.2,12822,6833,0.532912182186866,6805,0.530728435501482,0.0021837466853845,9062,0.706754016534082,52.6666666666667,52,3,3,0.523019397055387,0.543290687295448,0.0406386066763425,0.181422351233672,0.0496327620743379,12295,6556,0.533224888165921,527,277,0.52561669829222,0.185294573799999,TRUE,TRUE,0.523127989055269,0.542721110141557,-0.00154998612658109,0.00584897780225232,FALSE
60__NQ_ES__logit__0.0200,60,NQ_ES,logit,,0.02,1362,767,0.563142437591777,750,0.550660792951542,0.0124816446402349,688,0.505139500734214,46.3333333333333,44,3,3,0.551669316375199,0.589473684210526,0.181818181818182,0.545454545454545,0.255961844197138,1229,692,0.563059397884459,133,75,0.56390977443609,0.0199024021619821,TRUE,TRUE,0.523077705275547,0.595820712126224,-0.0131392514346656,0.0414987064506603,FALSE
30__NQ_ES__logit__0.1000,30,NQ_ES,logit,,0.1,6322,3392,0.536539069914584,3373,0.533533691869662,0.00300537804492249,4765,0.753717178108194,52.6666666666667,52,3,3,0.528814935064935,0.548335974643423,0.0716612377850163,0.244299674267101,0.0787337662337662,5935,3189,0.53732097725358,387,203,0.524547803617571,0.0897474009045717,TRUE,TRUE,0.523073358576918,0.551209022205215,-0.00349445721648094,0.0106168259336491,FALSE
30__NQ_ES__logit__0.2000,30,NQ_ES,logit,,0.2,13033,6952,0.533415176858743,6932,0.531880610757308,0.00153456610143482,9319,0.715031074963554,52.6666666666667,52,3,3,0.526269702276708,0.54877753570564,0.0450310559006211,0.177018633540373,0.0525394045534151,12137,6495,0.535140479525418,896,457,0.510044642857143,0.18568194815853,TRUE,TRUE,0.523070578782315,0.542683810941897,-0.00346086442725883,0.00674661025041102,FALSE
60__NQ_ES__xgb_d5__0.5000,60,NQ_ES,xgb_d5,5,0.5,31958,16963,0.530790412416296,17047,0.533418862256712,-0.00262844984041555,11673,0.365260654609175,52.6666666666667,52,3,3,0.527958387516255,0.538061518034963,0.0332050048123195,0.141000962463908,0.0362912148705466,28916,15491,0.53572416655139,3042,1472,0.483892176199869,0.493552224578438,TRUE,TRUE,0.522904651023891,0.539370495212368,-0.00640177639756815,0.000848759050763173,FALSE
10__NQ_ONLY__xgb_d2__0.0200,10,NQ_ONLY,xgb_d2,2,0.02,1379,761,0.551849166062364,751,0.54459753444525,0.00725163161711385,1379,1,52.6666666666667,52,4,3,0.543766578249337,0.564102564102564,0.0721649484536082,0.257731958762887,0.0846681922196796,1231,683,0.554833468724614,148,78,0.527027027027027,0.0204038205789788,TRUE,TRUE,0.52282517739992,0.582157863793278,-0.00992560761929606,0.0239779971791255,FALSE
10__NQ_ONLY__xgb_d4__0.1000,10,NQ_ONLY,xgb_d4,4,0.1,6823,3644,0.534075919683424,3574,0.523816503004543,0.0102594166788803,6823,1,52.6666666666667,52,3,3,0.533121356650768,0.541372141372141,0.0552884615384615,0.1875,0.0535241123476418,5379,2897,0.538575943483919,1444,747,0.517313019390582,0.0980275536590199,TRUE,TRUE,0.522618167610036,0.547273781902552,-0.000576192933055305,0.020903194591104,FALSE
30__NQ_ES__ranger__0.2000,30,NQ_ES,ranger,,0.2,13290,7071,0.532054176072235,7074,0.532279909706546,-0.000225733634311512,9056,0.681414597441686,52.6666666666667,52,4,3,0.520345879959308,0.550397537830213,0.0433763188745604,0.175849941383353,0.0451397794306232,13096,6976,0.53268173488088,194,95,0.489690721649485,0.198453266280744,TRUE,TRUE,0.522615723551849,0.540632355703239,-0.00205432343471557,0.00184302868547853,FALSE
60__NQ_ONLY__xgb_d5__0.2000,60,NQ_ONLY,xgb_d5,5,0.2,12443,6673,0.536285461705377,6650,0.534437032869887,0.00184842883548983,5336,0.428835489833641,52.6666666666667,52,4,3,0.534177215189873,0.543097643097643,0.0492610837438424,0.210591133004926,0.061952861952862,11600,6241,0.53801724137931,843,432,0.512455516014235,0.192258053171296,TRUE,TRUE,0.522371229985831,0.549011638006332,-0.00324149901555862,0.00668373435155855,FALSE
