candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,coverage,win_rate,baseline_wr,edge,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,long_n,long_wr,short_n,short_wr,viewed_in_v5
30__NQ_ES__ranger__0.0050,30,NQ_ES,ranger,,0.005,12,0.00280112044817927,0.416666666666667,0.416666666666667,0,4,4,0.333333333333333,1,9,12,0.416666666666667,0,,TRUE
30__NQ_ES__xgb_d2__0.5000,30,NQ_ES,xgb_d2,2,0.5,2103,0.490896358543417,0.512125534950071,0.512125534950071,0,11,62,0.0294816928197813,0.131241084165478,1236,2053,0.512420847540185,50,0.5,TRUE
30__NQ_ES__xgb_d2__0.2000,30,NQ_ES,xgb_d2,2,0.2,781,0.182306255835668,0.509603072983355,0.513444302176697,-0.00384122919334187,11,60,0.0486555697823304,0.208706786171575,537,774,0.511627906976744,7,0.285714285714286,TRUE
30__NQ_ES__xgb_d2__0.1000,30,NQ_ES,xgb_d2,2,0.1,361,0.0842670401493931,0.518005540166205,0.523545706371191,-0.00554016620498615,10,53,0.0775623268698061,0.329639889196676,264,359,0.520891364902507,2,0,TRUE
30__NQ_ES__xgb_d2__0.0500,30,NQ_ES,xgb_d2,2,0.05,175,0.0408496732026144,0.508571428571429,0.514285714285714,-0.00571428571428571,10,40,0.137142857142857,0.537142857142857,128,174,0.511494252873563,1,0,TRUE
30__NQ_ES__xgb_d2__0.0200,30,NQ_ES,xgb_d2,2,0.02,70,0.0163398692810458,0.557142857142857,0.557142857142857,0,9,14,0.3,0.8,46,70,0.557142857142857,0,,TRUE
30__NQ_ES__xgb_d2__0.0100,30,NQ_ES,xgb_d2,2,0.01,28,0.0065359477124183,0.714285714285714,0.714285714285714,0,3,3,0.535714285714286,1,19,28,0.714285714285714,0,,TRUE
30__NQ_ES__xgb_d2__0.0050,30,NQ_ES,xgb_d2,2,0.005,10,0.00233426704014939,0.8,0.8,0,3,3,0.6,1,9,10,0.8,0,,TRUE
30__NQ_ES__xgb_d3__0.5000,30,NQ_ES,xgb_d3,3,0.5,2086,0.486928104575163,0.513902205177373,0.507670182166827,0.0062320230105465,11,62,0.0292425695110259,0.132790028763183,1260,1973,0.511403953370502,113,0.557522123893805,TRUE
30__NQ_ES__xgb_d3__0.2000,30,NQ_ES,xgb_d3,3,0.2,730,0.170401493930906,0.510958904109589,0.512328767123288,-0.00136986301369863,11,61,0.052054794520548,0.215068493150685,513,715,0.511888111888112,15,0.466666666666667,TRUE
30__NQ_ES__xgb_d3__0.1000,30,NQ_ES,xgb_d3,3,0.1,355,0.0828664799253034,0.504225352112676,0.509859154929577,-0.00563380281690141,11,53,0.0816901408450704,0.338028169014085,260,349,0.507163323782235,6,0.333333333333333,TRUE
30__NQ_ES__xgb_d3__0.0500,30,NQ_ES,xgb_d3,3,0.05,164,0.0382819794584501,0.518292682926829,0.524390243902439,-0.00609756097560976,10,39,0.146341463414634,0.573170731707317,117,163,0.521472392638037,1,0,TRUE
30__NQ_ES__xgb_d3__0.0200,30,NQ_ES,xgb_d3,3,0.02,60,0.0140056022408964,0.583333333333333,0.6,-0.0166666666666667,8,14,0.266666666666667,0.8,41,59,0.593220338983051,1,0,TRUE
30__NQ_ES__xgb_d3__0.0100,30,NQ_ES,xgb_d3,3,0.01,27,0.00630252100840336,0.62962962962963,0.666666666666667,-0.037037037037037,5,7,0.333333333333333,0.925925925925926,19,26,0.653846153846154,1,0,TRUE
30__NQ_ES__xgb_d3__0.0050,30,NQ_ES,xgb_d3,3,0.005,7,0.00163398692810458,0.428571428571429,0.428571428571429,0,4,5,0.285714285714286,1,6,7,0.428571428571429,0,,TRUE
30__NQ_ES__xgb_d4__0.5000,30,NQ_ES,xgb_d4,4,0.5,2069,0.482959850606909,0.517641372643789,0.512808119864669,0.00483325277912035,11,62,0.0304494925084582,0.130497825036249,1267,1857,0.516962843295638,212,0.523584905660377,TRUE
30__NQ_ES__xgb_d4__0.2000,30,NQ_ES,xgb_d4,4,0.2,738,0.172268907563025,0.523035230352304,0.509485094850949,0.013550135501355,11,60,0.046070460704607,0.200542005420054,534,688,0.517441860465116,50,0.6,TRUE
30__NQ_ES__xgb_d4__0.1000,30,NQ_ES,xgb_d4,4,0.1,351,0.0819327731092437,0.52991452991453,0.527065527065527,0.00284900284900285,10,54,0.0769230769230769,0.321937321937322,266,330,0.53030303030303,21,0.523809523809524,TRUE
30__NQ_ES__xgb_d4__0.0500,30,NQ_ES,xgb_d4,4,0.05,155,0.0361811391223156,0.503225806451613,0.509677419354839,-0.00645161290322581,10,35,0.148387096774194,0.535483870967742,114,148,0.506756756756757,7,0.428571428571429,TRUE
30__NQ_ES__xgb_d4__0.0200,30,NQ_ES,xgb_d4,4,0.02,58,0.0135387488328665,0.568965517241379,0.603448275862069,-0.0344827586206897,10,15,0.258620689655172,0.793103448275862,42,56,0.589285714285714,2,0,TRUE
30__NQ_ES__xgb_d4__0.0100,30,NQ_ES,xgb_d4,4,0.01,20,0.00466853408029879,0.5,0.5,0,8,9,0.3,0.8,18,20,0.5,0,,TRUE
30__NQ_ES__xgb_d4__0.0050,30,NQ_ES,xgb_d4,4,0.005,4,0.000933706816059757,0.5,0.5,0,4,4,0.25,1,4,4,0.5,0,,TRUE
30__NQ_ES__xgb_d5__0.5000,30,NQ_ES,xgb_d5,5,0.5,2086,0.486928104575163,0.51294343240652,0.512464046021093,0.000479386385426654,11,62,0.0282837967401726,0.12751677852349,1311,1839,0.514410005437738,247,0.502024291497976,TRUE
30__NQ_ES__xgb_d5__0.2000,30,NQ_ES,xgb_d5,5,0.2,783,0.182773109243697,0.515964240102171,0.509578544061303,0.00638569604086846,11,62,0.0459770114942529,0.196679438058748,580,716,0.513966480446927,67,0.537313432835821,TRUE
30__NQ_ES__xgb_d5__0.1000,30,NQ_ES,xgb_d5,5,0.1,357,0.0833333333333333,0.515406162464986,0.518207282913165,-0.00280112044817927,11,55,0.0728291316526611,0.282913165266106,268,328,0.518292682926829,29,0.482758620689655,TRUE
30__NQ_ES__xgb_d5__0.0500,30,NQ_ES,xgb_d5,5,0.05,166,0.0387488328664799,0.548192771084337,0.560240963855422,-0.0120481927710843,11,39,0.108433734939759,0.463855421686747,123,158,0.556962025316456,8,0.375,TRUE
30__NQ_ES__xgb_d5__0.0200,30,NQ_ES,xgb_d5,5,0.02,59,0.0137721755368814,0.440677966101695,0.491525423728814,-0.0508474576271187,10,18,0.169491525423729,0.694915254237288,47,56,0.464285714285714,3,0,TRUE
30__NQ_ES__xgb_d5__0.0100,30,NQ_ES,xgb_d5,5,0.01,12,0.00280112044817927,0.5,0.583333333333333,-0.0833333333333333,7,8,0.25,0.75,10,11,0.545454545454545,1,0,TRUE
30__NQ_ES__xgb_d5__0.0050,30,NQ_ES,xgb_d5,5,0.005,3,0.000700280112044818,0.333333333333333,0.333333333333333,0,3,3,0.333333333333333,1,3,3,0.333333333333333,0,,TRUE
60__NQ_ONLY__logit__0.5000,60,NQ_ONLY,logit,,0.5,1906,0.456417624521073,0.516789087093389,0.527806925498426,-0.0110178384050367,11,61,0.0299055613850997,0.139559286463799,704,1809,0.523493642896628,97,0.391752577319588,TRUE
60__NQ_ONLY__logit__0.2000,60,NQ_ONLY,logit,,0.2,731,0.175047892720307,0.503419972640219,0.515731874145007,-0.012311901504788,11,59,0.0410396716826265,0.188782489740082,304,708,0.509887005649718,23,0.304347826086957,TRUE
60__NQ_ONLY__logit__0.1000,60,NQ_ONLY,logit,,0.1,376,0.0900383141762452,0.518617021276596,0.526595744680851,-0.00797872340425532,11,42,0.0585106382978723,0.273936170212766,147,367,0.523160762942779,9,0.333333333333333,TRUE
60__NQ_ONLY__logit__0.0500,60,NQ_ONLY,logit,,0.05,202,0.0483716475095786,0.48019801980198,0.5,-0.0198019801980198,10,32,0.0841584158415842,0.351485148514851,81,198,0.48989898989899,4,0,TRUE
60__NQ_ONLY__logit__0.0200,60,NQ_ONLY,logit,,0.02,88,0.0210727969348659,0.465909090909091,0.5,-0.0340909090909091,10,22,0.170454545454545,0.545454545454545,43,85,0.482352941176471,3,0,TRUE
60__NQ_ONLY__logit__0.0100,60,NQ_ONLY,logit,,0.01,37,0.00886015325670498,0.513513513513514,0.513513513513514,0,8,12,0.324324324324324,0.72972972972973,22,37,0.513513513513514,0,,TRUE
60__NQ_ONLY__logit__0.0050,60,NQ_ONLY,logit,,0.005,12,0.0028735632183908,0.583333333333333,0.583333333333333,0,4,5,0.5,1,10,12,0.583333333333333,0,,TRUE
60__NQ_ONLY__ranger__0.5000,60,NQ_ONLY,ranger,,0.5,2145,0.513649425287356,0.506293706293706,0.508158508158508,-0.00186480186480187,11,62,0.0293706293706294,0.134265734265734,732,2105,0.507363420427553,40,0.45,TRUE
60__NQ_ONLY__ranger__0.2000,60,NQ_ONLY,ranger,,0.2,872,0.208812260536399,0.495412844036697,0.498853211009174,-0.00344036697247706,11,56,0.0401376146788991,0.186926605504587,340,859,0.49708963911525,13,0.384615384615385,TRUE
60__NQ_ONLY__ranger__0.1000,60,NQ_ONLY,ranger,,0.1,453,0.108477011494253,0.529801324503311,0.529801324503311,0,11,42,0.0618101545253863,0.271523178807947,173,447,0.530201342281879,6,0.5,TRUE
60__NQ_ONLY__ranger__0.0500,60,NQ_ONLY,ranger,,0.05,215,0.0514846743295019,0.530232558139535,0.534883720930233,-0.00465116279069768,10,24,0.102325581395349,0.488372093023256,75,214,0.532710280373832,1,0,TRUE
60__NQ_ONLY__ranger__0.0200,60,NQ_ONLY,ranger,,0.02,98,0.0234674329501916,0.510204081632653,0.510204081632653,0,7,10,0.193877551020408,0.704081632653061,33,98,0.510204081632653,0,,TRUE
60__NQ_ONLY__ranger__0.0100,60,NQ_ONLY,ranger,,0.01,46,0.0110153256704981,0.586956521739131,0.586956521739131,0,7,8,0.326086956521739,0.847826086956522,22,46,0.586956521739131,0,,TRUE
60__NQ_ONLY__ranger__0.0050,60,NQ_ONLY,ranger,,0.005,11,0.00263409961685824,0.363636363636364,0.363636363636364,0,4,4,0.727272727272727,1,6,11,0.363636363636364,0,,TRUE
60__NQ_ONLY__xgb_d2__0.5000,60,NQ_ONLY,xgb_d2,2,0.5,2027,0.485392720306513,0.501233349777997,0.504686729156389,-0.00345337937839171,11,62,0.0305870744943266,0.142081894425259,690,2000,0.503,27,0.37037037037037,TRUE
60__NQ_ONLY__xgb_d2__0.2000,60,NQ_ONLY,xgb_d2,2,0.2,743,0.177921455938697,0.516823687752355,0.528936742934051,-0.0121130551816958,11,54,0.0484522207267833,0.218034993270525,283,732,0.523224043715847,11,0.0909090909090909,TRUE
60__NQ_ONLY__xgb_d2__0.1000,60,NQ_ONLY,xgb_d2,2,0.1,335,0.08022030651341,0.534328358208955,0.549253731343284,-0.0149253731343284,10,34,0.0716417910447761,0.352238805970149,119,330,0.542424242424243,5,0,TRUE
60__NQ_ONLY__xgb_d2__0.0500,60,NQ_ONLY,xgb_d2,2,0.05,141,0.033764367816092,0.553191489361702,0.553191489361702,0,8,13,0.156028368794326,0.673758865248227,48,141,0.553191489361702,0,,TRUE
60__NQ_ONLY__xgb_d2__0.0200,60,NQ_ONLY,xgb_d2,2,0.02,29,0.00694444444444444,0.551724137931035,0.551724137931035,0,6,6,0.241379310344828,0.931034482758621,13,29,0.551724137931035,0,,TRUE
60__NQ_ONLY__xgb_d2__0.0100,60,NQ_ONLY,xgb_d2,2,0.01,8,0.00191570881226054,0.375,0.375,0,5,5,0.375,1,5,8,0.375,0,,TRUE
60__NQ_ONLY__xgb_d2__0.0050,60,NQ_ONLY,xgb_d2,2,0.005,2,0.000478927203065134,1,1,0,2,2,0.5,1,2,2,1,0,,TRUE
60__NQ_ONLY__xgb_d3__0.5000,60,NQ_ONLY,xgb_d3,3,0.5,2059,0.493055555555556,0.501214181641574,0.507527926177756,-0.00631374453618261,11,62,0.0296260320543953,0.1369596891695,694,1976,0.504554655870445,83,0.421686746987952,TRUE
60__NQ_ONLY__xgb_d3__0.2000,60,NQ_ONLY,xgb_d3,3,0.2,798,0.191091954022989,0.516290726817043,0.517543859649123,-0.0012531328320802,11,55,0.0426065162907268,0.19047619047619,321,767,0.517601043024772,31,0.483870967741936,TRUE
60__NQ_ONLY__xgb_d3__0.1000,60,NQ_ONLY,xgb_d3,3,0.1,351,0.084051724137931,0.524216524216524,0.532763532763533,-0.00854700854700855,11,46,0.0683760683760684,0.313390313390313,144,338,0.529585798816568,13,0.384615384615385,TRUE
60__NQ_ONLY__xgb_d3__0.0500,60,NQ_ONLY,xgb_d3,3,0.05,132,0.0316091954022989,0.590909090909091,0.606060606060606,-0.0151515151515152,9,20,0.151515151515152,0.666666666666667,49,130,0.6,2,0,TRUE
60__NQ_ONLY__xgb_d3__0.0200,60,NQ_ONLY,xgb_d3,3,0.02,40,0.00957854406130268,0.525,0.55,-0.025,6,8,0.25,0.85,21,39,0.538461538461538,1,0,TRUE
60__NQ_ONLY__xgb_d3__0.0100,60,NQ_ONLY,xgb_d3,3,0.01,6,0.0014367816091954,0.333333333333333,0.5,-0.166666666666667,5,6,0.166666666666667,0.833333333333333,6,5,0.4,1,0,TRUE
60__NQ_ONLY__xgb_d3__0.0050,60,NQ_ONLY,xgb_d3,3,0.005,0,0,,,,0,0,,,0,0,,0,,TRUE
60__NQ_ONLY__xgb_d4__0.5000,60,NQ_ONLY,xgb_d4,4,0.5,2101,0.503113026819923,0.490718705378391,0.504997620180866,-0.014278914802475,11,62,0.0290337934316992,0.138981437410757,717,1977,0.497723823975721,124,0.379032258064516,TRUE
60__NQ_ONLY__xgb_d4__0.2000,60,NQ_ONLY,xgb_d4,4,0.2,822,0.19683908045977,0.498783454987835,0.520681265206813,-0.0218978102189781,11,56,0.0437956204379562,0.192214111922141,340,780,0.51025641025641,42,0.285714285714286,TRUE
60__NQ_ONLY__xgb_d4__0.1000,60,NQ_ONLY,xgb_d4,4,0.1,375,0.0897988505747127,0.506666666666667,0.525333333333333,-0.0186666666666667,11,45,0.0693333333333333,0.296,156,360,0.516666666666667,15,0.266666666666667,TRUE
60__NQ_ONLY__xgb_d4__0.0500,60,NQ_ONLY,xgb_d4,4,0.05,150,0.0359195402298851,0.56,0.573333333333333,-0.0133333333333333,10,26,0.113333333333333,0.493333333333333,66,146,0.568493150684932,4,0.25,TRUE
60__NQ_ONLY__xgb_d4__0.0200,60,NQ_ONLY,xgb_d4,4,0.02,40,0.00957854406130268,0.575,0.6,-0.025,7,10,0.3,0.85,21,39,0.58974358974359,1,0,TRUE
60__NQ_ONLY__xgb_d4__0.0100,60,NQ_ONLY,xgb_d4,4,0.01,7,0.00167624521072797,0.428571428571429,0.571428571428571,-0.142857142857143,5,5,0.285714285714286,1,6,6,0.5,1,0,TRUE
60__NQ_ONLY__xgb_d4__0.0050,60,NQ_ONLY,xgb_d4,4,0.005,0,0,,,,0,0,,,0,0,,0,,TRUE
60__NQ_ONLY__xgb_d5__0.5000,60,NQ_ONLY,xgb_d5,5,0.5,2073,0.496408045977011,0.49155812831645,0.500723589001447,-0.00916546068499759,11,62,0.0332850940665702,0.148576941630487,720,1929,0.496111975116641,144,0.430555555555556,TRUE
60__NQ_ONLY__xgb_d5__0.2000,60,NQ_ONLY,xgb_d5,5,0.2,812,0.194444444444444,0.508620689655172,0.519704433497537,-0.0110837438423645,11,57,0.0492610837438424,0.210591133004926,343,773,0.514877102199224,39,0.384615384615385,TRUE
60__NQ_ONLY__xgb_d5__0.1000,60,NQ_ONLY,xgb_d5,5,0.1,405,0.0969827586206897,0.550617283950617,0.555555555555556,-0.00493827160493827,10,47,0.0617283950617284,0.274074074074074,182,383,0.556135770234987,22,0.454545454545455,TRUE
60__NQ_ONLY__xgb_d5__0.0500,60,NQ_ONLY,xgb_d5,5,0.05,192,0.0459770114942529,0.546875,0.552083333333333,-0.00520833333333333,10,33,0.104166666666667,0.427083333333333,92,177,0.553672316384181,15,0.466666666666667,TRUE
60__NQ_ONLY__xgb_d5__0.0200,60,NQ_ONLY,xgb_d5,5,0.02,47,0.0112547892720307,0.617021276595745,0.659574468085106,-0.0425531914893617,8,14,0.297872340425532,0.723404255319149,27,45,0.644444444444445,2,0,TRUE
60__NQ_ONLY__xgb_d5__0.0100,60,NQ_ONLY,xgb_d5,5,0.01,17,0.00407088122605364,0.647058823529412,0.647058823529412,0,6,9,0.411764705882353,0.764705882352941,12,17,0.647058823529412,0,,TRUE
60__NQ_ONLY__xgb_d5__0.0050,60,NQ_ONLY,xgb_d5,5,0.005,5,0.00119731800766284,1,1,0,1,1,1,1,2,5,1,0,,TRUE
60__NQ_ES__logit__0.5000,60,NQ_ES,logit,,0.5,1812,0.433908045977011,0.50551876379691,0.513245033112583,-0.00772626931567329,11,61,0.0292494481236203,0.134105960264901,700,1694,0.510035419126328,118,0.440677966101695,TRUE
60__NQ_ES__logit__0.2000,60,NQ_ES,logit,,0.2,684,0.163793103448276,0.511695906432749,0.523391812865497,-0.0116959064327485,11,59,0.0482456140350877,0.213450292397661,297,658,0.518237082066869,26,0.346153846153846,TRUE
60__NQ_ES__logit__0.1000,60,NQ_ES,logit,,0.1,351,0.084051724137931,0.518518518518519,0.521367521367521,-0.00284900284900285,10,43,0.0683760683760684,0.290598290598291,143,342,0.52046783625731,9,0.444444444444444,TRUE
60__NQ_ES__logit__0.0500,60,NQ_ES,logit,,0.05,161,0.0385536398467433,0.53416149068323,0.540372670807454,-0.0062111801242236,10,30,0.0869565217391304,0.403726708074534,73,156,0.538461538461538,5,0.4,TRUE
60__NQ_ES__logit__0.0200,60,NQ_ES,logit,,0.02,66,0.0158045977011494,0.484848484848485,0.484848484848485,0,10,22,0.181818181818182,0.545454545454545,38,64,0.484375,2,0.5,TRUE
60__NQ_ES__logit__0.0100,60,NQ_ES,logit,,0.01,28,0.00670498084291188,0.464285714285714,0.464285714285714,0,7,12,0.178571428571429,0.642857142857143,21,28,0.464285714285714,0,,TRUE
60__NQ_ES__logit__0.0050,60,NQ_ES,logit,,0.005,7,0.00167624521072797,0.571428571428571,0.571428571428571,0,3,4,0.428571428571429,1,6,7,0.571428571428571,0,,TRUE
60__NQ_ES__ranger__0.5000,60,NQ_ES,ranger,,0.5,2136,0.511494252873563,0.49812734082397,0.500936329588015,-0.00280898876404494,11,62,0.0290262172284644,0.13436329588015,727,2112,0.499526515151515,24,0.375,TRUE
60__NQ_ES__ranger__0.2000,60,NQ_ES,ranger,,0.2,904,0.216475095785441,0.513274336283186,0.521017699115044,-0.00774336283185841,11,57,0.045353982300885,0.201327433628319,340,893,0.517357222844345,11,0.181818181818182,TRUE
60__NQ_ES__ranger__0.1000,60,NQ_ES,ranger,,0.1,472,0.113026819923372,0.516949152542373,0.525423728813559,-0.00847457627118644,11,42,0.0677966101694915,0.283898305084746,178,468,0.521367521367521,4,0,TRUE
60__NQ_ES__ranger__0.0500,60,NQ_ES,ranger,,0.05,205,0.0490900383141763,0.570731707317073,0.575609756097561,-0.00487804878048781,10,22,0.11219512195122,0.517073170731707,70,204,0.573529411764706,1,0,TRUE
60__NQ_ES__ranger__0.0200,60,NQ_ES,ranger,,0.02,77,0.0184386973180077,0.584415584415584,0.584415584415584,0,7,9,0.246753246753247,0.857142857142857,27,77,0.584415584415584,0,,TRUE
60__NQ_ES__ranger__0.0100,60,NQ_ES,ranger,,0.01,36,0.00862068965517241,0.666666666666667,0.666666666666667,0,4,4,0.388888888888889,1,14,36,0.666666666666667,0,,TRUE
60__NQ_ES__ranger__0.0050,60,NQ_ES,ranger,,0.005,17,0.00407088122605364,0.588235294117647,0.588235294117647,0,4,4,0.529411764705882,1,9,17,0.588235294117647,0,,TRUE
60__NQ_ES__xgb_d2__0.5000,60,NQ_ES,xgb_d2,2,0.5,2087,0.499760536398467,0.495927168183996,0.503114518447532,-0.00718735026353618,11,62,0.0316243411595592,0.13847628174413,688,2048,0.49951171875,39,0.307692307692308,TRUE
60__NQ_ES__xgb_d2__0.2000,60,NQ_ES,xgb_d2,2,0.2,757,0.181273946360153,0.494055482166447,0.500660501981506,-0.00660501981505945,11,49,0.0501981505944518,0.228533685601057,284,744,0.497311827956989,13,0.307692307692308,TRUE
60__NQ_ES__xgb_d2__0.1000,60,NQ_ES,xgb_d2,2,0.1,379,0.0907567049808429,0.538258575197889,0.530343007915567,0.0079155672823219,11,29,0.0817941952506596,0.33509234828496,119,374,0.53475935828877,5,0.8,TRUE
60__NQ_ES__xgb_d2__0.0500,60,NQ_ES,xgb_d2,2,0.05,155,0.0371168582375479,0.567741935483871,0.567741935483871,0,9,13,0.148387096774194,0.625806451612903,49,155,0.567741935483871,0,,TRUE
60__NQ_ES__xgb_d2__0.0200,60,NQ_ES,xgb_d2,2,0.02,56,0.0134099616858238,0.660714285714286,0.660714285714286,0,6,6,0.410714285714286,0.982142857142857,19,56,0.660714285714286,0,,TRUE
60__NQ_ES__xgb_d2__0.0100,60,NQ_ES,xgb_d2,2,0.01,24,0.00574712643678161,0.75,0.75,0,3,3,0.583333333333333,1,10,24,0.75,0,,TRUE
60__NQ_ES__xgb_d2__0.0050,60,NQ_ES,xgb_d2,2,0.005,14,0.00335249042145594,0.714285714285714,0.714285714285714,0,3,3,0.714285714285714,1,6,14,0.714285714285714,0,,TRUE
60__NQ_ES__xgb_d3__0.5000,60,NQ_ES,xgb_d3,3,0.5,2071,0.495929118773946,0.497827136648962,0.500241429261227,-0.00241429261226461,11,62,0.0328343795267987,0.150651859005311,688,2000,0.499,71,0.464788732394366,TRUE
60__NQ_ES__xgb_d3__0.2000,60,NQ_ES,xgb_d3,3,0.2,763,0.182710727969349,0.509829619921363,0.513761467889908,-0.00393184796854522,11,56,0.0615989515072084,0.231979030144168,303,742,0.512129380053908,21,0.428571428571429,TRUE
60__NQ_ES__xgb_d3__0.1000,60,NQ_ES,xgb_d3,3,0.1,357,0.0854885057471264,0.535014005602241,0.53781512605042,-0.00280112044817927,11,36,0.0952380952380952,0.366946778711485,137,350,0.537142857142857,7,0.428571428571429,TRUE
60__NQ_ES__xgb_d3__0.0500,60,NQ_ES,xgb_d3,3,0.05,143,0.0342432950191571,0.55944055944056,0.566433566433567,-0.00699300699300699,10,17,0.167832167832168,0.636363636363636,54,142,0.563380281690141,1,0,TRUE
60__NQ_ES__xgb_d3__0.0200,60,NQ_ES,xgb_d3,3,0.02,54,0.0129310344827586,0.592592592592593,0.592592592592593,0,7,7,0.388888888888889,0.962962962962963,21,54,0.592592592592593,0,,TRUE
60__NQ_ES__xgb_d3__0.0100,60,NQ_ES,xgb_d3,3,0.01,23,0.00550766283524904,0.695652173913044,0.695652173913044,0,2,2,0.565217391304348,1,9,23,0.695652173913044,0,,TRUE
60__NQ_ES__xgb_d3__0.0050,60,NQ_ES,xgb_d3,3,0.005,4,0.000957854406130268,1,1,0,1,1,1,1,2,4,1,0,,TRUE
60__NQ_ES__xgb_d4__0.5000,60,NQ_ES,xgb_d4,4,0.5,2023,0.484434865900383,0.499752842313396,0.501730103806228,-0.00197726149283243,11,62,0.032624814631735,0.150766188828473,721,1880,0.501063829787234,143,0.482517482517483,TRUE
60__NQ_ES__xgb_d4__0.2000,60,NQ_ES,xgb_d4,4,0.2,738,0.176724137931034,0.506775067750677,0.51219512195122,-0.00542005420054201,11,57,0.0677506775067751,0.241192411924119,304,702,0.50997150997151,36,0.444444444444444,TRUE
60__NQ_ES__xgb_d4__0.1000,60,NQ_ES,xgb_d4,4,0.1,317,0.0759099616858238,0.529968454258675,0.545741324921136,-0.0157728706624606,10,38,0.10410094637224,0.413249211356467,128,302,0.539735099337748,15,0.333333333333333,TRUE
60__NQ_ES__xgb_d4__0.0500,60,NQ_ES,xgb_d4,4,0.05,139,0.0332854406130268,0.640287769784173,0.647482014388489,-0.00719424460431655,10,18,0.158273381294964,0.647482014388489,60,136,0.647058823529412,3,0.333333333333333,TRUE
60__NQ_ES__xgb_d4__0.0200,60,NQ_ES,xgb_d4,4,0.02,59,0.0141283524904215,0.677966101694915,0.677966101694915,0,7,9,0.288135593220339,0.932203389830508,22,59,0.677966101694915,0,,TRUE
60__NQ_ES__xgb_d4__0.0100,60,NQ_ES,xgb_d4,4,0.01,40,0.00957854406130268,0.725,0.725,0,4,4,0.35,1,15,40,0.725,0,,TRUE
60__NQ_ES__xgb_d4__0.0050,60,NQ_ES,xgb_d4,4,0.005,26,0.00622605363984674,0.692307692307692,0.692307692307692,0,4,4,0.461538461538462,1,12,26,0.692307692307692,0,,TRUE
60__NQ_ES__xgb_d5__0.5000,60,NQ_ES,xgb_d5,5,0.5,2078,0.497605363984674,0.495187680461983,0.50818094321463,-0.0129932627526468,11,62,0.0332050048123195,0.141000962463908,748,1864,0.502145922746781,214,0.434579439252336,TRUE
60__NQ_ES__xgb_d5__0.2000,60,NQ_ES,xgb_d5,5,0.2,752,0.18007662835249,0.506648936170213,0.517287234042553,-0.0106382978723404,11,54,0.0625,0.240691489361702,320,696,0.512931034482759,56,0.428571428571429,TRUE
60__NQ_ES__xgb_d5__0.1000,60,NQ_ES,xgb_d5,5,0.1,336,0.0804597701149425,0.523809523809524,0.529761904761905,-0.00595238095238095,11,41,0.110119047619048,0.380952380952381,139,322,0.527950310559006,14,0.428571428571429,TRUE
60__NQ_ES__xgb_d5__0.0500,60,NQ_ES,xgb_d5,5,0.05,149,0.0356800766283525,0.61744966442953,0.61744966442953,0,10,19,0.147651006711409,0.590604026845638,62,147,0.619047619047619,2,0.5,TRUE
60__NQ_ES__xgb_d5__0.0200,60,NQ_ES,xgb_d5,5,0.02,46,0.0110153256704981,0.760869565217391,0.760869565217391,0,6,10,0.260869565217391,0.847826086956522,24,46,0.760869565217391,0,,TRUE
60__NQ_ES__xgb_d5__0.0100,60,NQ_ES,xgb_d5,5,0.01,18,0.00431034482758621,0.833333333333333,0.833333333333333,0,5,5,0.333333333333333,1,10,18,0.833333333333333,0,,TRUE
60__NQ_ES__xgb_d5__0.0050,60,NQ_ES,xgb_d5,5,0.005,8,0.00191570881226054,0.875,0.875,0,3,3,0.5,1,5,8,0.875,0,,TRUE
